chrom  start      end        gene_name  score  strand  DNA_count  DNA_sum  DNA_cov   LINE_count  LINE_sum  LINE_cov  LTR_count  LTR_sum  LTR_cov  SINE_count  SINE_sum  SINE_cov
chr25  26563761   26564785   BLK        0      -       0          0        0         0           0         0         0          0        0        1           176       17.1875
chr25  29415545   29416569   PNOC       0      -       0          0        0         1           159       15.5273   0          0        0        0           0         0
chr25  29981766   29982790   ESCO2      0      -       0          0        0         1           88        8.59375   1          323      31.543   3           420       41.0156
chr25  30149865   30150889   CLU        0      +       1          106      10.3516   0           0         0         0          0        0        0           0         0
chr25  31514548   31515572   PPP2R2A    0      -       0          0        0         0           0         0         0          0        0        1           147       14.3555
chr25  33976484   33977508   NKX3-1     0      +       0          0        0         1           310       30.2734   0          0        0        1           173       16.8945
chr25  35492841   35493865   DOK2       0      +       0          0        0         0           0         0         0          0        0        1           136       13.2812
chr25  37038613   37039637   ATP6V1B2   0      -       0          0        0         1           143       13.9648   0          0        0        1           199       19.4336
chr25  38012960   38013984   CUL3       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr25  40703758   40704782   CCL20      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr25  44796398   44797422   INPP5D     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr25  44945578   44946602   ATG16L1    0      +       0          0        0         0           0         0         0          0        0        1           131       12.793
chr25  47616343   47617367   ACKR3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr25  49869914   49870938   HDAC4      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr25  51238468   51239492   PASK       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr25  51686322   51687346   PDCD1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  444286     445310     POLE       0      +       0          0        0         1           174       16.9922   0          0        0        0           0         0
chr26  969806     970830     EP400      0      -       0          0        0         1           393       38.3789   0          0        0        1           55        5.37109
chr26  5509918    5510942    NCOR2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  7192955    7193979    CLIP1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  7525867    7526891    BCL7A      0      -       0          0        0         0           0         0         0          0        0        3           295       28.8086
chr26  7697486    7698510    SETD1B     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  7847855    7848879    KDM2B      0      +       0          0        0         1           113       11.0352   0          0        0        2           216       21.0938
chr26  9274512    9275536    SH2B3      0      +       0          0        0         1           382       37.3047   0          0        0        2           254       24.8047
chr26  9419816    9420840    ATXN2      0      -       0          0        0         1           51        4.98047   0          0        0        0           0         0
chr26  10313544   10314568   PTPN11     0      +       0          0        0         2           157       15.332    0          0        0        2           383       37.4023
chr26  10728331   10729355   OAS3       0      +       0          0        0         0           0         0         0          0        0        1           206       20.1172
chr26  10755833   10756857   OAS2       0      +       0          0        0         0           0         0         1          402      39.2578  1           95        9.27734
chr26  12041404   12042428   TBX3       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  14768099   14769123   KSR2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  16425638   16426662   RAB35      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  16603767   16604791   PLA2G1B    0      -       0          0        0         1           39        3.80859   0          0        0        3           487       47.5586
chr26  16635848   16636872   MSI1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  17149207   17150231   HNF1A      0      +       1          127      12.4023   1           59        5.76172   0          0        0        1           132       12.8906
chr26  18610748   18611772   SELPLG     0      +       1          205      20.0195   0           0         0         0          0        0        1           91        8.88672
chr26  18844511   18845535   CMKLR1     0      +       0          0        0         2           257       25.0977   1          42       4.10156  0           0         0
chr26  21670478   21671502   MN1        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  22578379   22579403   XBP1       0      -       0          0        0         1           73        7.12891   0          0        0        0           0         0
chr26  22649733   22650757   ZNRF3      0      +       0          0        0         1           32        3.125     0          0        0        0           0         0
chr26  23222138   23223162   NF2        0      +       0          0        0         1           167       16.3086   0          0        0        1           98        9.57031
chr26  23815691   23816715   LIF        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  23834652   23835676   OSM        0      -       0          0        0         0           0         0         0          0        0        1           133       12.9883
chr26  24706466   24707490   PATZ1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  27949441   27950465   BCR        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  28225360   28226384   ADORA2A    0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  28820890   28821914   SMARCB1    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr26  29938400   29939424   HIRA       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  30067977   30069001   CLTCL1     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  30686843   30687867   LZTR1      0      -       0          0        0         1           149       14.5508   0          0        0        1           43        4.19922
chr26  30749836   30750860   CRKL       0      -       0          0        0         1           119       11.6211   0          0        0        0           0         0
chr26  31302626   31303650   MAPK1      0      -       0          0        0         0           0         0         0          0        0        1           171       16.6992
chr26  38117237   38118261   PTEN       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr26  38935576   38936600   ANKRD22    0      -       1          114      11.1328   0           0         0         0          0        0        3           562       54.8828
chr26  39026478   39027502   FAS        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  651445     652469     BID        0      +       1          102      9.96094   0           0         0         0          0        0        1           181       17.6758
chr27  1246226    1247250    IL17RA     0      -       2          62       6.05469   0           0         0         0          0        0        1           171       16.6992
chr27  3009244    3010268    RAD52      0      +       0          0        0         1           33        3.22266   2          551      53.8086  0           0         0
chr27  3038339    3039363    ERC1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr27  3355179    3356203    NINJ2      0      +       0          0        0         0           0         0         2          131      12.793   0           0         0
chr27  3596119    3597143    KDM5A      0      +       0          0        0         2           142       13.8672   0          0        0        2           238       23.2422
chr27  5498611    5499635    CCND2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  5591077    5592101    FGF23      0      -       0          0        0         2           221       21.582    0          0        0        0           0         0
chr27  5652137    5653161    FGF6       0      -       0          0        0         0           0         0         0          0        0        1           147       14.3555
chr27  7317092    7318116    CD9        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  7451382    7452406    TNFRSF1A   0      -       0          0        0         0           0         0         0          0        0        4           543       53.0273
chr27  7486383    7487407    LTBR       0      +       0          0        0         1           163       15.918    0          0        0        1           74        7.22656
chr27  7556611    7557635    CD27       0      +       1          158      15.4297   0           0         0         0          0        0        4           475       46.3867
chr27  7745519    7746543    ZNF384     0      -       0          0        0         2           416       40.625    0          0        0        0           0         0
chr27  7828048    7829072    LAG3       0      +       0          0        0         0           0         0         0          0        0        1           96        9.375
chr27  7843998    7845022    CD4        0      +       1          19       1.85547   1           467       45.6055   0          0        0        0           0         0
chr27  7997441    7998465    PTPN6      0      +       0          0        0         0           0         0         0          0        0        1           234       22.8516
chr27  8108036    8109060    C1S        0      +       3          349      34.082    0           0         0         0          0        0        0           0         0
chr27  8143646    8144670    C1R        0      -       0          0        0         1           43        4.19922   0          0        0        0           0         0
chr27  8433169    8434193    CD163      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr27  8661632    8662656    C3AR1      0      +       0          0        0         1           272       26.5625   0          0        0        1           204       19.9219
chr27  9038784    9039808    AICDA      0      -       0          0        0         0           0         0         0          0        0        2           344       33.5938
chr27  9366543    9367567    KLRG1      0      +       0          0        0         4           748       73.0469   0          0        0        2           305       29.7852
chr27  9788771    9789795    KLRB1      0      -       2          286      27.9297   0           0         0         0          0        0        0           0         0
chr27  9985141    9986165    KLRF1      0      +       0          0        0         1           200       19.5312   0          0        0        1           193       18.8477
chr27  10288263   10289287   CLEC7A     0      -       0          0        0         1           71        6.93359   2          845      82.5195  0           0         0
chr27  10443994   10445018   KLRD1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  10524567   10525591   KLRK1      0      -       0          0        0         1           163       15.918    0          0        0        2           208       20.3125
chr27  11588878   11589902   ETV6       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  12565365   12566389   CDKN1B     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  14845812   14846836   PTPRO      0      +       0          0        0         3           717       70.0195   0          0        0        0           0         0
chr27  17345814   17346838   PIK3C2G    0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  20937671   20938695   RECQL      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr27  21907596   21908620   ETNK1      0      +       0          0        0         0           0         0         0          0        0        1           173       16.8945
chr27  24284170   24285194   KRAS       0      -       0          0        0         0           0         0         0          0        0        1           4         0.390625
chr27  26466971   26467995   PPFIBP1    0      +       0          0        0         0           0         0         0          0        0        1           209       20.4102
chr27  26881419   26882443   PTHLH      0      -       0          0        0         0           0         0         0          0        0        1           159       15.5273
chr27  33158636   33159660   LRRK2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  36208042   36209066   IRAK4      0      +       0          0        0         0           0         0         0          0        0        1           194       18.9453
chr27  37970914   37971938   ARID2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr27  39664313   39665337   HDAC7      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr27  39838181   39839205   COL2A1     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr27  41132835   41133859   KMT2D      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr27  42014252   42015276   SMARCD1    0      +       0          0        0         0           0         0         0          0        0        1           217       21.1914
chr27  42658845   42659869   ATF1       0      +       0          0        0         0           0         0         0          0        0        1           176       17.1875
chr27  44456926   44457950   KRT18      0      +       0          0        0         1           91        8.88672   0          0        0        0           0         0
chr27  45754318   45755342   ITGA5      0      -       0          0        0         0           0         0         0          0        0        1           184       17.9688
chr28  431742     432766     MAPK8      0      +       0          0        0         1           250       24.4141   0          0        0        1           185       18.0664
chr28  2011231    2012255    NCOA4      0      -       0          0        0         0           0         0         0          0        0        1           170       16.6016
chr28  3042647    3043671    CXCL12     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  3989896    3990920    RASGEF1A   0      +       0          0        0         1           53        5.17578   0          0        0        0           0         0
chr28  4131400    4132424    RET        0      -       1          148      14.4531   0           0         0         0          0        0        0           0         0
chr28  6462770    6463794    TNKS2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  9362279    9363303    ENTPD1     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  9883362    9884386    BLNK       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr28  10081143   10082167   TLL2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr28  13189348   13190372   CHUK       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr28  13993438   13994462   TLX1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  15092443   15093467   NFKB2      0      +       0          0        0         1           120       11.7188   0          0        0        1           155       15.1367
chr28  15182682   15183706   SUFU       0      +       0          0        0         0           0         0         0          0        0        4           441       43.0664
chr28  15489212   15490236   CYP17A1    0      -       0          0        0         0           0         0         0          0        0        5           521       50.8789
chr28  15810917   15811941   NT5C2      0      -       0          0        0         1           300       29.2969   0          0        0        1           218       21.2891
chr28  15958606   15959630   PDCD11     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  22113177   22114201   SMC3       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  22465580   22466604   SHOC2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  24260744   24261768   TCF7L2     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  31698233   31699257   FGFR2      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr28  32491542   32492566   DMBT1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr28  37300625   37301649   MKI67      0      -       1          118      11.5234   0           0         0         0          0        0        0           0         0
chr28  38507964   38508988   MGMT       0      +       0          0        0         0           0         0         1          189      18.457   0           0         0
chr29  503393     504417     PRKDC      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  5956917    5957941    TCEA1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  6376232    6377256    SOX17      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr29  7829927    7830951    LYN        0      +       0          0        0         1           79        7.71484   0          0        0        0           0         0
chr29  8105680    8106704    CHCHD7     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr29  8106311    8107335    PLAG1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  10329882   10330906   TOX        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  17935329   17936353   PREX2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr29  19703818   19704842   PRDM14     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  20029399   20030423   NCOA2      0      -       0          0        0         0           0         0         0          0        0        1           228       22.2656
chr29  22964613   22965637   ELOC       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  22980859   22981883   LY96       0      +       0          0        0         2           308       30.0781   0          0        0        0           0         0
chr29  26987896   26988920   IL7        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  27752657   27753681   HEY1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr29  28913070   28914094   PAG1       0      -       1          141      13.7695   0           0         0         0          0        0        0           0         0
chr29  35925111   35926135   RIPK2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr29  36120657   36121681   NBN        0      -       0          0        0         0           0         0         0          0        0        2           346       33.7891
chr3   377618     378642     APC        0      -       0          0        0         1           97        9.47266   0          0        0        0           0         0
chr3   19915053   19916077   MEF2C      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr3   21310549   21311573   RASA1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr3   25551944   25552968   ATG10      0      -       0          0        0         2           258       25.1953   0          0        0        2           341       33.3008
chr3   26636178   26637202   MSH3       0      -       0          0        0         0           0         0         0          0        0        1           88        8.59375
chr3   31199407   31200431   HMGCR      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr3   42178532   42179556   IGF1R      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr3   52005592   52006616   NTRK3      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr3   52313173   52314197   ISG20      0      +       0          0        0         1           59        5.76172   0          0        0        0           0         0
chr3   53574816   53575840   IDH2       0      -       0          0        0         0           0         0         0          0        0        1           115       11.2305
chr3   53843534   53844558   FES        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr3   53855974   53856998   FURIN      0      -       0          0        0         0           0         0         0          0        0        1           159       15.5273
chr3   53993588   53994612   BLM        0      -       0          0        0         0           0         0         0          0        0        1           165       16.1133
chr3   54147176   54148200   CRTC3      0      -       0          0        0         1           80        7.8125    0          0        0        0           0         0
chr3   57053995   57055019   IL16       0      -       0          0        0         1           70        6.83594   0          0        0        0           0         0
chr3   58590009   58591033   CTSH       0      +       0          0        0         0           0         0         1          181      17.6758  0           0         0
chr3   62759731   62760755   NSD2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr3   62855656   62856680   FGFR3      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr3   63454152   63455176   LAP3       0      -       0          0        0         0           0         0         0          0        0        1           188       18.3594
chr3   65108887   65109911   CD38       0      -       0          0        0         3           508       49.6094   0          0        0        2           361       35.2539
chr3   65187195   65188219   BST1       0      -       0          0        0         0           0         0         0          0        0        1           71        6.93359
chr3   72846874   72847898   RHOH       0      -       0          0        0         0           0         0         0          0        0        1           24        2.34375
chr3   74114254   74115278   TLR1       0      +       0          0        0         1           23        2.24609   1          455      44.4336  0           0         0
chr3   74140105   74141129   TLR10      0      +       0          0        0         1           337       32.9102   0          0        0        1           95        9.27734
chr3   85312032   85313056   SLC34A2    0      -       0          0        0         0           0         0         0          0        0        1           133       12.9883
chr3   86242868   86243892   PPARGC1A   0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr30  2508404    2509428    GREM1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr30  2591809    2592833    SCG5       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr30  5874963    5875987    SPRED1     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr30  7054217    7055241    THBS1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr30  7646421    7647445    BUB1B      0      +       0          0        0         0           0         0         0          0        0        3           315       30.7617
chr30  7846749    7847773    KNSTRN     0      +       0          0        0         1           105       10.2539   0          0        0        4           555       54.1992
chr30  8038264    8039288    KNL1       0      +       0          0        0         0           0         0         0          0        0        1           149       14.5508
chr30  8127227    8128251    RAD51      0      +       0          0        0         0           0         0         0          0        0        1           168       16.4062
chr30  8864913    8865937    TYRO3      0      +       0          0        0         1           193       18.8477   0          0        0        3           239       23.3398
chr30  8926605    8927629    MGA        0      +       0          0        0         0           0         0         0          0        0        1           47        4.58984
chr30  10655185   10656209   TP53BP1    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr30  11615832   11616856   B2M        0      +       0          0        0         1           4         0.390625  0          0        0        1           164       16.0156
chr30  16513689   16514713   HDC        0      -       0          0        0         0           0         0         0          0        0        2           182       17.7734
chr30  16631257   16632281   USP8       0      +       0          0        0         0           0         0         0          0        0        1           197       19.2383
chr30  17280035   17281059   CYP19A1    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr30  18470667   18471691   MYO5A      0      -       0          0        0         0           0         0         0          0        0        1           174       16.9922
chr30  22415445   22416469   TCF12      0      +       0          0        0         0           0         0         0          0        0        1           69        6.73828
chr30  31109198   31110222   MAP2K1     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr30  31672689   31673713   SMAD3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr30  37402853   37403877   CD276      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr30  37672438   37673462   PML        0      +       0          0        0         0           0         0         0          0        0        1           188       18.3594
chr30  38078465   38079489   ARID3B     0      +       0          0        0         1           39        3.80859   0          0        0        0           0         0
chr31  7882337    7883361    ROBO1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr31  22164885   22165909   APP        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr31  28257978   28259002   OLIG2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr31  30092833   30093857   RUNX1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr31  30983386   30984410   SETD4      0      -       0          0        0         1           172       16.7969   0          0        0        0           0         0
chr31  38031705   38032729   AIRE       0      +       0          0        0         0           0         0         0          0        0        1           102       9.96094
chr31  38490402   38491426   ITGB2      0      -       0          0        0         2           338       33.0078   0          0        0        0           0         0
chr31  39772361   39773385   S100B      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr32  7758515    7759539    ALPK1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr32  9894114    9895138    CFI        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr32  11255321   11256345   LEF1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr32  13182805   13183829   NPNT       0      -       0          0        0         0           0         0         0          0        0        1           182       17.7734
chr32  13865760   13866784   TET2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr32  15961478   15962502   NFKB1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr32  28638599   28639623   SPP1       0      -       0          0        0         0           0         0         0          0        0        1           215       20.9961
chr32  29563373   29564397   AFF1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr32  29868322   29869346   PTPN13     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr32  32682778   32683802   ABRAXAS1   0      +       1          100      9.76562   1           111       10.8398   0          0        0        0           0         0
chr32  33163376   33164400   SEC31A     0      +       0          0        0         0           0         0         0          0        0        2           79        7.71484
chr32  38154567   38155591   CXCL13     0      -       0          0        0         1           108       10.5469   1          275      26.8555  0           0         0
chr32  39552694   39553718   CXCL11     0      +       0          0        0         1           1024      100       0          0        0        0           0         0
chr32  39589870   39590894   CXCL10     0      +       0          0        0         2           354       34.5703   0          0        0        1           194       18.9453
chr33  1283795    1284819    EPHA3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr33  7641296    7642320    TFG        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr33  11485296   11486320   ALCAM      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr33  12168419   12169443   CBLB       0      -       0          0        0         1           474       46.2891   2          265      25.8789  0           0         0
chr33  13876700   13877724   CD47       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr33  14546380   14547404   TRAT1      0      +       1          79       7.71484   1           26        2.53906   0          0        0        0           0         0
chr33  16869191   16870215   CD96       0      +       0          0        0         0           0         0         0          0        0        3           394       38.4766
chr33  17516893   17517917   CD200      0      +       0          0        0         0           0         0         0          0        0        1           176       17.1875
chr33  17652223   17653247   BTLA       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr33  19130065   19131089   TIGIT      0      +       0          0        0         2           156       15.2344   0          0        0        0           0         0
chr33  23847156   23848180   CD80       0      -       0          0        0         0           0         0         1          176      17.1875  1           174       16.9922
chr33  24306119   24307143   GSK3B      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr33  25476912   25477936   POLQ       0      -       0          0        0         1           99        9.66797   0          0        0        2           201       19.6289
chr33  25889274   25890298   CD86       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr33  29927547   29928571   TFRC       0      -       0          0        0         1           116       11.3281   0          0        0        3           508       49.6094
chr34  11429414   11430438   TERT       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr34  11682409   11683433   TRIP13     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr34  12770096   12771120   PIK3CA     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr34  16171124   16172148   DCUN1D1    0      -       1          288      28.125    0           0         0         0          0        0        0           0         0
chr34  16728495   16729519   KLHL6      0      -       0          0        0         0           0         0         2          424      41.4062  0           0         0
chr34  18280482   18281506   MAP3K13    0      +       0          0        0         1           77        7.51953   1          236      23.0469  0           0         0
chr34  19524311   19525335   EIF4A2     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr34  19642480   19643504   ST6GAL1    0      +       0          0        0         2           280       27.3438   0          0        0        2           297       29.0039
chr34  19932651   19933675   MASP1      0      -       0          0        0         0           0         0         0          0        0        1           56        5.46875
chr34  20306970   20307994   BCL6       0      -       0          0        0         0           0         0         0          0        0        2           201       19.6289
chr34  21950725   21951749   TP63       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr34  22503999   22505023   CLDN1      0      -       0          0        0         0           0         0         0          0        0        1           119       11.6211
chr34  22683923   22684947   IL1RAP     0      +       0          0        0         1           96        9.375     0          0        0        1           161       15.7227
chr34  24549544   24550568   FGF12      0      -       1          24       2.34375   0           0         0         0          0        0        0           0         0
chr34  26311076   26312100   IL12A      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr34  34556327   34557351   MECOM      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr34  35023984   35025008   PRKCI      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr34  36985009   36986033   TNFSF10    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr34  40992369   40993393   TBL1XR1    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr35  1964506    1965530    DUSP22     0      +       0          0        0         0           0         0         0          0        0        1           115       11.2305
chr35  2053204    2054228    IRF4       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr35  7644350    7645374    F13A1      0      -       0          0        0         1           34        3.32031   2          184      17.9688  0           0         0
chr35  7921527    7922551    LY86       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr35  14788297   14789321   CD83       0      +       0          0        0         1           217       21.1914   0          0        0        1           95        9.27734
chr35  15775480   15776504   JARID2     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr35  20414984   20416008   E2F3       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr35  25480636   25481660   H2AC6      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr35  26038706   26039730   H2BC12     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr35  26528052   26529076   H1-5       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr35  27408261   27409285   TRIM27     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr36  4091837    4092861    ACVR1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr36  7022818    7023842    TANK       0      +       0          0        0         0           0         0         0          0        0        2           302       29.4922
chr36  17089222   17090246   ITGA6      0      +       0          0        0         0           0         0         0          0        0        1           168       16.4062
chr36  17228710   17229734   PDK1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr36  19313290   19314314   CHN1       0      -       0          0        0         0           0         0         2          77       7.51953  0           0         0
chr36  19440684   19441708   ATF2       0      -       0          0        0         0           0         0         0          0        0        1           165       16.1133
